da,naics,countOsm,countStatcan,osmCompleteness
35530244,71211,1,0,inf
35530244,81293,2,0,inf
35530244,722511,4,1,4.0
35530244,722512,1,1,1.0
35530244,811192,1,0,inf
35530244,812114,2,0,inf
35530245,447,1,1,1.0
35530245,6111,1,0,inf
35530245,8131,1,2,0.5
35530245,44511,1,1,1.0
35530245,44611,1,1,1.0
35530245,72111,2,1,2.0
35530245,72112,2,0,inf
35530245,722512,1,2,0.5
35530246,8111,1,0,inf
35530246,722511,1,1,1.0
35530246,811192,1,0,inf
35530246,812114,1,0,inf
35530247,6111,1,0,inf
35530247,8111,1,0,inf
35530247,8131,2,0,inf
35530247,81293,12,0,inf
35530285,8131,2,0,inf
35530286,111,1,2,0.5
35530286,112,1,1,1.0
35530286,4481,1,0,inf
35530286,6111,1,0,inf
35530286,8131,1,0,inf
35530288,111,1,0,inf
35530288,112,1,0,inf
35530289,81293,4,0,inf
35530290,6111,1,0,inf
35530291,447,1,0,inf
35530291,491,1,0,inf
35530291,5221,1,2,0.5
35530291,8111,2,1,2.0
35530291,44611,1,2,0.5
35530291,452110,1,0,inf
35530291,722511,3,4,0.75
35530291,722512,2,5,0.4
35530291,811192,1,0,inf
35530292,6111,2,0,inf
35530292,81293,1,0,inf
35490182,447,1,0,inf
35490182,8131,2,0,inf
35490182,721211,1,0,inf
35560286,447,1,0,inf
35560286,5221,1,2,0.5
35560286,6111,1,0,inf
35560286,44413,1,0,inf
35560286,44511,2,1,2.0
35560286,71394,1,1,1.0
35560286,71395,1,1,1.0
35560286,72111,1,0,inf
35560286,72112,1,0,inf
35560286,452110,1,0,inf
35560286,722512,2,0,inf
35560287,447,1,1,1.0
35560287,491,1,0,inf
35560287,4421,1,1,1.0
35560287,7224,1,2,0.5
35560287,8123,1,0,inf
35560287,8131,1,4,0.25
35560287,44521,1,1,1.0
35560287,72111,1,3,0.3333333333333333
35560287,72112,1,0,inf
35560287,445291,1,0,inf
35560287,722511,1,5,0.2
35560288,6111,1,0,inf
35560290,6111,2,0,inf
35530363,8131,1,0,inf
35540076,721211,2,0,inf
35560250,6111,1,0,inf
35560250,81293,1,0,inf
35530365,447,2,1,2.0
35530365,8131,1,0,inf
35530380,6113,1,5,0.2
35530380,71391,1,1,1.0
35530380,72111,1,1,1.0
35530380,72112,1,0,inf
35530380,81293,16,0,inf
35530381,6111,1,0,inf
35530381,72111,1,1,1.0
35530381,72112,1,0,inf
35530381,81293,2,0,inf
35560239,447,2,0,inf
35560239,2211,1,0,inf
35560239,4411,1,0,inf
35560239,8111,1,0,inf
35560239,72111,1,0,inf
35560239,72112,1,0,inf
35560239,81293,1,0,inf
35560239,532112,1,0,inf
35560239,721211,1,0,inf
35560239,722511,1,0,inf
35560241,447,1,1,1.0
35560241,491,1,0,inf
35560241,7224,1,1,1.0
35560241,8111,2,0,inf
35560241,44132,1,1,1.0
35560241,44411,1,0,inf
35560241,44511,1,1,1.0
35560241,44611,1,1,1.0
35560241,71391,1,0,inf
35560241,72111,2,1,2.0
35560241,72112,2,0,inf
35560241,81293,3,0,inf
35560241,722512,1,2,0.5
35560241,811192,1,0,inf
35560251,71391,1,1,1.0
35560251,81293,2,0,inf
35560212,6111,3,0,inf
35560212,6112,1,0,inf
35560212,22132,1,0,inf
35540079,6112,1,0,inf
35540079,71391,1,0,inf
35540079,81293,1,0,inf
35540079,721211,2,0,inf
35560274,447,1,0,inf
35560274,81293,1,0,inf
35560276,5221,1,1,1.0
35560276,6111,3,0,inf
35560276,8131,7,1,7.0
35560276,45322,1,0,inf
35560279,447,1,0,inf
35560279,6111,1,0,inf
35560279,8131,1,0,inf
35560281,2211,2,0,inf
35560281,81293,1,0,inf
35560281,721211,1,0,inf
35560282,6111,1,0,inf
35560283,6111,1,0,inf
35560283,8131,1,0,inf
35560285,447,2,0,inf
35560285,71391,2,0,inf
35560285,722512,1,3,0.3333333333333333
35540080,6111,1,0,inf
35540080,44611,1,0,inf
35540080,81293,5,0,inf
35540081,6111,1,0,inf
35540081,8131,1,0,inf
35540082,8131,3,1,3.0
35540083,4453,1,0,inf
35540083,6111,1,0,inf
35540083,6112,1,0,inf
35540083,44511,1,0,inf
35540083,72111,1,0,inf
35540083,72112,1,0,inf
35540083,81293,2,0,inf
35540083,722512,1,1,1.0
35540084,447,2,0,inf
35540084,6111,1,0,inf
35540084,8131,4,0,inf
35540084,44511,1,1,1.0
35540084,51912,1,0,inf
35540084,722512,1,1,1.0
35540085,447,1,0,inf
35540085,4453,1,1,1.0
35540085,5221,3,1,3.0
35540085,8131,4,2,2.0
35540085,722511,1,3,0.3333333333333333
35540086,7224,1,0,inf
35540086,8131,2,0,inf
35540086,44512,1,2,0.5
35540086,44711,1,0,inf
35540086,722511,1,0,inf
35560291,6111,1,0,inf
35560291,8131,2,0,inf
35480034,6111,1,0,inf
35480037,4453,1,1,1.0
35480037,71212,1,0,inf
35480037,81293,5,0,inf
35480038,6111,1,0,inf
35480039,8111,1,1,1.0
35480039,8131,1,1,1.0
35480039,72111,2,0,inf
35480039,72112,2,0,inf
35480039,81293,1,0,inf
35480039,811192,1,1,1.0
35480043,6111,2,1,2.0
35480043,81293,5,0,inf
35480045,7224,1,0,inf
35480045,44411,1,0,inf
35480045,722511,1,1,1.0
35480045,722512,1,1,1.0
35480046,447,1,0,inf
35480046,7224,1,0,inf
35480046,8111,1,0,inf
35480046,44512,2,0,inf
35480046,44711,2,0,inf
35480046,72111,1,1,1.0
35480046,72112,1,0,inf
35480046,811192,1,0,inf
35480047,6111,1,0,inf
35480047,8123,1,0,inf
35480047,81293,1,0,inf
35480048,447,1,1,1.0
35480048,44611,1,1,1.0
35480048,54194,1,0,inf
35480048,722512,1,0,inf
35520130,447,1,0,inf
35520130,6111,1,0,inf
35520130,8131,1,1,1.0
35520130,721211,1,0,inf
35480058,447,1,0,inf
35480058,8131,2,1,2.0
35480058,22132,1,0,inf
35480058,71211,1,1,1.0
35480058,71212,1,0,inf
35480058,71393,1,0,inf
35480058,81293,9,0,inf
35480058,722511,1,1,1.0
35480058,722512,2,0,inf
35480059,7224,1,0,inf
35480059,81293,4,0,inf
35480059,722511,1,6,0.16666666666666666
35480062,6111,1,0,inf
35480063,447,1,1,1.0
35480063,4453,1,1,1.0
35480063,44511,1,0,inf
35480063,44611,1,1,1.0
35480063,81293,2,0,inf
35560293,6111,2,0,inf
35560293,8131,1,1,1.0
35560293,71391,1,0,inf
35470280,4453,1,0,inf
35470280,6111,1,0,inf
35470280,8131,1,3,0.3333333333333333
35470280,81293,2,0,inf
35470281,491,1,0,inf
35470281,4421,1,0,inf
35470281,4481,1,0,inf
35470281,5312,1,0,inf
35470281,8111,1,2,0.5
35470281,52421,2,1,2.0
35470281,56151,1,1,1.0
35470281,81221,1,1,1.0
35470281,81293,1,0,inf
35470281,452110,1,0,inf
35470281,541514,1,0,inf
35470281,722511,1,2,0.5
35470281,812115,1,0,inf
35470282,4421,2,0,inf
35470282,4481,1,0,inf
35470282,4531,1,1,1.0
35470282,5221,1,0,inf
35470282,7224,3,0,inf
35470282,8111,1,1,1.0
35470282,8131,1,0,inf
35470282,44611,1,1,1.0
35470282,45392,1,0,inf
35470282,52421,2,1,2.0
35470282,54111,1,0,inf
35470282,71394,2,0,inf
35470282,446191,1,0,inf
35470282,541213,1,0,inf
35470282,722511,4,1,4.0
35470282,812114,4,0,inf
35470282,812115,1,2,0.5
35470283,4453,1,0,inf
35470283,4481,4,1,4.0
35470283,5221,1,1,1.0
35470283,8123,1,1,1.0
35470283,8131,2,2,1.0
35470283,44611,1,1,1.0
35470283,45114,1,0,inf
35470283,45322,1,0,inf
35470283,45391,1,0,inf
35470283,52421,1,0,inf
35470283,71395,1,0,inf
35470283,81293,1,0,inf
35470283,445291,1,1,1.0
35470283,445292,1,0,inf
35470283,451310,1,1,1.0
35470283,452110,1,0,inf
35470283,722511,1,0,inf
35470283,722512,1,3,0.3333333333333333
35470283,812115,1,0,inf
35470284,491,1,0,inf
35470284,4421,1,1,1.0
35470284,5221,1,0,inf
35470284,5312,1,0,inf
35470284,8111,1,0,inf
35470284,44413,1,0,inf
35470284,44611,1,0,inf
35470284,45391,1,1,1.0
35470284,51213,1,1,1.0
35470284,72111,1,1,1.0
35470284,72112,1,0,inf
35470284,81293,2,0,inf
35530046,6111,1,0,inf
35530046,81293,1,0,inf
35530047,8131,1,0,inf
35530047,72111,2,1,2.0
35530047,72112,2,0,inf
35530047,81293,6,0,inf
35530047,722511,3,2,1.5
35530049,44413,1,1,1.0
35530049,44512,1,0,inf
35530049,44711,1,0,inf
35530049,72111,1,1,1.0
35530049,72112,1,0,inf
35530049,81293,7,0,inf
35530051,81293,1,0,inf
35530052,4411,1,0,inf
35530052,6111,1,0,inf
35530052,81293,2,0,inf
35530052,532112,1,0,inf
35530054,447,1,0,inf
35530054,4481,1,0,inf
35530054,6111,1,0,inf
35530054,7224,1,0,inf
35530054,8111,1,1,1.0
35530054,8131,1,0,inf
35530054,44512,1,0,inf
35530054,44711,1,0,inf
35530055,6111,2,0,inf
35570052,4411,1,1,1.0
35570052,72111,2,2,1.0
35570052,72112,2,0,inf
35570052,532112,1,0,inf
35570053,6111,1,1,1.0
35570057,447,2,0,inf
35570057,7224,1,0,inf
35570057,44511,1,0,inf
35570057,44611,1,0,inf
35570058,6111,1,0,inf
35570061,6111,1,0,inf
35570061,8131,1,0,inf
35570061,81293,1,0,inf
35560203,447,1,1,1.0
35560203,81293,1,0,inf
35560203,721211,4,0,inf
35560205,447,1,0,inf
35560205,4481,4,12,0.3333333333333333
35560205,6111,1,0,inf
35560205,44314,1,5,0.2
35560205,44511,2,1,2.0
35560205,81293,2,0,inf
35560207,6111,1,0,inf
35560208,81293,3,0,inf
35560209,6111,1,1,1.0
35560210,8131,1,0,inf
35560211,81293,1,0,inf
35520131,447,2,0,inf
35520131,4453,1,1,1.0
35520131,6111,1,0,inf
35520131,8131,2,1,2.0
35520131,72111,1,0,inf
35520131,72112,1,0,inf
35520131,721211,1,1,1.0
35520131,722511,2,1,2.0
35480077,81293,2,0,inf
35480078,6111,1,0,inf
35480078,44511,1,0,inf
35560242,71211,1,0,inf
35560242,71391,1,0,inf
35560242,81293,1,0,inf
35560243,4453,1,0,inf
35560243,5221,4,3,1.3333333333333333
35560243,8131,1,0,inf
35560243,44131,1,1,1.0
35560243,44511,1,0,inf
35560243,45391,1,1,1.0
35560243,51213,1,1,1.0
35560243,51912,1,0,inf
35560243,54111,1,12,0.08333333333333333
35560243,71321,1,0,inf
35560243,72111,4,0,inf
35560243,72112,4,0,inf
35560243,81221,1,2,0.5
35560243,81293,2,0,inf
35560243,452110,1,0,inf
35560243,722511,2,4,0.5
35560243,722512,2,3,0.6666666666666666
35560244,6111,2,0,inf
35560244,8131,2,1,2.0
35560245,8131,2,1,2.0
35560248,6111,2,0,inf
35470247,447,1,1,1.0
35470247,44512,1,0,inf
35470247,44711,1,1,1.0
35470247,81293,1,0,inf
35470247,721198,2,0,inf
35470248,447,1,0,inf
35470248,2211,2,0,inf
35560218,447,1,1,1.0
35560220,8131,2,0,inf
35560221,6111,3,0,inf
35560222,6111,1,0,inf
35560223,6111,1,0,inf
35560223,8131,1,0,inf
35560223,81293,1,0,inf
35560224,6111,5,1,5.0
35560224,8131,1,1,1.0
35560224,812115,1,0,inf
35560225,8131,1,1,1.0
35560226,8131,1,0,inf
35570095,8131,1,1,1.0
35470269,447,1,0,inf
35470269,491,1,0,inf
35470269,6111,1,0,inf
35470269,44512,1,0,inf
35470269,44711,1,0,inf
35470269,45392,1,0,inf
35470269,722512,1,0,inf
35470271,111,1,0,inf
35470271,112,1,0,inf
35470271,447,2,1,2.0
35470271,44512,1,0,inf
35470271,44711,1,0,inf
35470271,71391,1,0,inf
35470271,81293,1,0,inf
35470271,722511,1,0,inf
35480049,6111,1,0,inf
35470277,8131,3,2,1.5
35470278,6111,1,0,inf
35560261,81293,1,0,inf
35560264,447,2,2,1.0
35560264,22132,1,0,inf
35560264,71393,2,0,inf
35560264,721211,1,0,inf
35560265,8131,2,0,inf
35560265,71211,1,0,inf
35560265,81293,1,0,inf
35560265,721211,6,0,inf
35560266,447,1,0,inf
35560266,6111,2,0,inf
35560266,8131,2,1,2.0
35480053,6111,1,0,inf
35480054,8131,1,1,1.0
35480054,71212,1,0,inf
35480054,81293,2,0,inf
35480055,4453,1,1,1.0
35480055,44413,1,0,inf
35480055,81293,3,0,inf
35480056,6111,1,0,inf
35570063,44131,1,0,inf
35480068,44611,1,1,1.0
35480068,81293,1,0,inf
35480068,722512,1,2,0.5
35480069,81293,1,0,inf
35480070,4482,1,1,1.0
35480070,5312,2,0,inf
35480070,8111,2,6,0.3333333333333333
35480070,54111,1,0,inf
35480070,441220,1,0,inf
35480070,532111,1,1,1.0
35480071,6111,1,0,inf
35480071,8111,1,0,inf
35480072,4411,4,6,0.6666666666666666
35480072,8111,1,0,inf
35480072,44413,1,0,inf
35480072,44512,1,1,1.0
35480072,44711,1,0,inf
35480072,81293,2,0,inf
35480072,522291,1,0,inf
35480072,532111,1,0,inf
35480072,532112,4,0,inf
35480072,722511,1,2,0.5
35480072,722512,3,3,1.0
35480073,6111,1,0,inf
35480073,51213,1,0,inf
35480073,81293,6,0,inf
35480073,452110,1,0,inf
35480073,722512,1,0,inf
35480075,6111,1,0,inf
35480231,447,1,0,inf
35480231,6111,1,0,inf
35480231,44511,1,1,1.0
35480231,51912,1,0,inf
35480233,447,1,0,inf
35480233,4453,1,0,inf
35480233,8131,2,0,inf
35480233,44512,1,0,inf
35480233,44711,1,0,inf
35480233,72111,1,0,inf
35480233,72112,1,0,inf
35480233,81293,1,0,inf
35480233,721198,1,0,inf
35480233,721211,4,0,inf
35480233,722511,1,0,inf
35570077,6111,2,0,inf
35470285,111,2,1,2.0
35470285,112,2,2,1.0
35470285,447,4,2,2.0
35470285,7224,1,0,inf
35470285,8111,3,2,1.5
35470285,8131,2,0,inf
35470285,22132,1,0,inf
35470285,44411,2,1,2.0
35470285,44422,1,0,inf
35470285,44511,1,1,1.0
35470285,44512,1,0,inf
35470285,44711,1,1,1.0
35470285,51912,1,0,inf
35470285,71211,1,0,inf
35470285,71212,3,0,inf
35470285,72111,1,1,1.0
35470285,72112,1,0,inf
35470285,81293,9,0,inf
35470285,532111,1,0,inf
35470285,722511,4,2,2.0
35470285,722512,1,3,0.3333333333333333
35470286,447,2,1,2.0
35470286,4411,2,2,1.0
35470286,4453,1,1,1.0
35470286,44512,2,0,inf
35470286,44711,2,0,inf
35470286,532112,2,0,inf
35470286,722511,1,1,1.0
35470286,722512,4,2,2.0
35470287,447,2,1,2.0
35470287,5221,1,0,inf
35470287,5312,1,0,inf
35470287,8111,1,0,inf
35470287,8131,1,1,1.0
35470287,44511,1,1,1.0
35470287,44512,1,1,1.0
35470287,44521,1,0,inf
35470287,44611,1,1,1.0
35470287,44711,1,1,1.0
35470287,72111,2,1,2.0
35470287,72112,2,0,inf
35470287,81293,3,0,inf
35470287,452110,2,0,inf
35470287,722512,6,1,6.0
35470287,812114,1,0,inf
35470288,6111,3,0,inf
35470288,8131,1,1,1.0
35470288,71212,1,0,inf
35470288,81293,2,0,inf
35530322,8131,1,0,inf
35570064,447,1,0,inf
35570064,8111,1,1,1.0
35570064,44511,1,1,1.0
35570064,44611,1,1,1.0
35570064,722512,2,4,0.5
35570066,4411,1,1,1.0
35570066,532112,1,0,inf
35570070,8131,1,1,1.0
35530188,447,2,1,2.0
35530188,6111,1,0,inf
35530188,6113,1,0,inf
35530188,81293,6,0,inf
35570083,6111,1,0,inf
35570085,8131,1,1,1.0
35570087,6111,1,0,inf
35570088,447,1,1,1.0
35570088,6111,2,0,inf
35570088,44512,1,1,1.0
35570088,44711,1,0,inf
35570088,72111,2,0,inf
35570088,72112,2,0,inf
35570091,447,1,0,inf
35570091,6111,1,0,inf
35570092,8131,1,0,inf
35570094,6111,1,0,inf
35480081,6111,1,0,inf
35480081,81293,3,0,inf
35480085,6111,1,0,inf
35480085,8131,1,0,inf
35480085,81293,3,0,inf
35480085,721211,1,0,inf
35480086,72111,1,1,1.0
35480086,72112,1,0,inf
35480088,4453,1,1,1.0
35480088,72111,1,1,1.0
35480088,72112,1,0,inf
35480088,81293,4,0,inf
35480088,722511,3,3,1.0
35480089,72111,1,1,1.0
35480089,72112,1,0,inf
35480089,81293,4,0,inf
35480090,81293,4,0,inf
35480090,722511,1,3,0.3333333333333333
35480091,447,1,1,1.0
35480091,44611,1,1,1.0
35480091,81293,11,0,inf
35480091,452110,1,0,inf
35570099,6111,2,0,inf
35570099,6112,1,0,inf
35570100,6111,1,0,inf
35470246,111,1,1,1.0
35470246,112,1,13,0.07692307692307693
35470246,4411,1,0,inf
35470246,71391,1,1,1.0
35470246,532112,1,0,inf
35470246,722511,1,1,1.0
35530269,6111,1,0,inf
35530272,6111,1,0,inf
35530275,2211,4,0,inf
35470251,447,1,1,1.0
35470251,4411,1,1,1.0
35470251,6111,1,0,inf
35470251,7224,1,0,inf
35470251,8111,2,0,inf
35470251,8131,1,1,1.0
35470251,44512,1,0,inf
35470251,44711,1,1,1.0
35470251,45322,1,0,inf
35470251,72111,1,0,inf
35470251,72112,1,0,inf
35470251,81293,1,0,inf
35470251,532111,1,0,inf
35470251,532112,1,0,inf
35470251,722512,3,2,1.5
35530279,6244,1,0,inf
35530279,51912,1,0,inf
35530279,71311,1,0,inf
35530279,81293,2,0,inf
35530281,8131,1,0,inf
35530282,8131,1,0,inf
35530283,6111,1,0,inf
35570101,2211,7,0,inf
35570101,6111,1,0,inf
35570101,81293,5,0,inf
35570106,447,2,0,inf
35570106,4411,1,1,1.0
35570106,6111,5,0,inf
35570106,51213,1,0,inf
35570106,532112,1,0,inf
35530249,447,2,0,inf
35530249,4411,4,3,1.3333333333333333
35530249,4421,1,1,1.0
35530249,4481,9,10,0.9
35530249,4482,1,1,1.0
35530249,5221,1,0,inf
35530249,6111,1,0,inf
35530249,8111,5,1,5.0
35530249,8131,2,1,2.0
35530249,44314,2,0,inf
35530249,44411,2,2,1.0
35530249,44512,3,0,inf
35530249,44711,3,0,inf
35530249,45112,2,0,inf
35530249,45321,1,0,inf
35530249,45391,1,0,inf
35530249,51213,1,0,inf
35530249,81293,62,0,inf
35530249,451310,1,0,inf
35530249,452110,1,0,inf
35530249,532112,4,0,inf
35530249,722511,5,1,5.0
35530249,722512,4,5,0.8
35530249,811192,1,0,inf
35470252,447,2,1,2.0
35470252,2211,1,1,1.0
35470252,4421,1,0,inf
35470252,4481,3,0,inf
35470252,6111,1,0,inf
35470252,8131,1,0,inf
35470252,44314,1,0,inf
35470252,44511,2,0,inf
35470252,45391,1,0,inf
35470252,71212,1,0,inf
35470252,72111,1,2,0.5
35470252,72112,1,0,inf
35470252,81293,10,0,inf
35470252,446191,1,2,0.5
35470252,452110,3,0,inf
35470252,541212,1,1,1.0
35470252,722512,1,1,1.0
35470252,812115,1,1,1.0
35470253,447,1,0,inf
35470253,7224,1,0,inf
35470253,8111,1,1,1.0
35470253,8123,1,0,inf
35470253,8131,2,1,2.0
35470253,44512,1,0,inf
35470253,44711,1,0,inf
35470253,45114,1,1,1.0
35470253,441220,2,2,1.0
35470253,722512,2,0,inf
35530314,111,1,4,0.25
35530314,112,1,0,inf
35530314,81293,1,0,inf
35470254,491,1,0,inf
35470254,517,1,1,1.0
35470254,4421,2,2,1.0
35470254,4453,1,0,inf
35470254,4481,1,2,0.5
35470254,4482,2,2,1.0
35470254,4531,2,0,inf
35470254,5221,4,2,2.0
35470254,5312,1,1,1.0
35470254,44314,1,0,inf
35470254,44413,1,1,1.0
35470254,44511,1,1,1.0
35470254,44611,1,1,1.0
35470254,45322,3,2,1.5
35470254,45391,1,1,1.0
35470254,51912,1,0,inf
35470254,52421,3,5,0.6
35470254,54111,4,3,1.3333333333333333
35470254,56151,1,1,1.0
35470254,71211,1,1,1.0
35470254,71212,1,0,inf
35470254,71394,2,0,inf
35470254,71395,1,1,1.0
35470254,442291,1,0,inf
35470254,445291,1,1,1.0
35470254,445292,1,0,inf
35470254,451310,1,0,inf
35470254,541212,1,2,0.5
35470254,541213,1,3,0.3333333333333333
35470254,722511,3,4,0.75
35470254,722512,5,2,2.5
35470254,812114,4,0,inf
35470254,812115,1,3,0.3333333333333333
35470255,6111,1,0,inf
35470255,8131,1,0,inf
35470255,8133,1,0,inf
35470255,8134,1,1,1.0
35470255,52421,1,0,inf
35470255,81392,1,0,inf
35470255,812114,1,0,inf
35470256,81293,1,0,inf
35470256,452110,1,0,inf
35470256,722511,1,0,inf
35470257,111,1,0,inf
35470257,112,1,4,0.25
35470257,6111,1,0,inf
35470257,8111,1,0,inf
35470257,44512,1,2,0.5
35470257,44711,1,0,inf
35470257,54111,1,2,0.5
35470257,812114,1,0,inf
35470258,4421,1,0,inf
35470258,7224,2,0,inf
35470258,44412,1,1,1.0
35470258,51213,1,1,1.0
35470258,452110,2,0,inf
35470258,722511,1,2,0.5
35470258,722512,1,0,inf
35470259,447,1,1,1.0
35470259,6111,1,0,inf
35470259,8131,1,1,1.0
35470259,44512,1,0,inf
35470259,44611,1,1,1.0
35470259,44711,1,0,inf
35470259,52421,1,0,inf
35470259,71394,1,0,inf
35470259,81293,1,0,inf
35470259,722511,1,1,1.0
35470260,8131,1,0,inf
35470261,4411,3,1,3.0
35470261,4453,1,0,inf
35470261,8111,4,2,2.0
35470261,44131,1,2,0.5
35470261,44132,1,0,inf
35470261,81293,2,0,inf
35470261,532112,3,0,inf
35470261,722512,1,4,0.25
35470261,811192,1,0,inf
35470262,6111,2,0,inf
35470262,44512,1,0,inf
35470262,44711,1,0,inf
35470262,812114,1,0,inf
35530191,6111,1,0,inf
35530191,8131,1,0,inf
35530191,72111,1,0,inf
35530191,72112,1,0,inf
35530191,721211,2,0,inf
35530250,447,2,2,1.0
35530250,4411,9,10,0.9
35530250,4421,3,2,1.5
35530250,4453,1,0,inf
35530250,6111,2,0,inf
35530250,8111,10,4,2.5
35530250,44131,4,2,2.0
35530250,44314,3,2,1.5
35530250,44412,1,0,inf
35530250,44511,1,0,inf
35530250,44512,3,0,inf
35530250,44611,1,0,inf
35530250,44711,3,2,1.5
35530250,52421,1,2,0.5
35530250,56151,1,0,inf
35530250,71391,1,0,inf
35530250,72111,1,1,1.0
35530250,72112,1,0,inf
35530250,81293,75,0,inf
35530250,452110,1,0,inf
35530250,532111,2,0,inf
35530250,532112,9,0,inf
35530250,722511,4,3,1.3333333333333333
35530250,722512,4,5,0.8
35530250,811192,2,0,inf
35530250,812114,1,0,inf
35530251,4411,2,3,0.6666666666666666
35530251,8111,2,3,0.6666666666666666
35530251,44511,1,0,inf
35530251,44512,1,0,inf
35530251,44611,1,1,1.0
35530251,44711,1,1,1.0
35530251,81293,12,0,inf
35530251,532112,2,0,inf
35530251,812114,1,0,inf
35490152,447,2,0,inf
35490152,2211,1,0,inf
35490152,4453,2,0,inf
35490152,6111,1,0,inf
35490152,44512,2,0,inf
35490152,44711,2,0,inf
35490152,71211,1,1,1.0
35490189,8131,1,0,inf
35530262,6111,1,0,inf
35530262,71394,1,0,inf
35530262,81293,4,0,inf
35530340,6111,1,0,inf
35580427,447,3,1,3.0
35580427,4411,1,0,inf
35580427,8131,4,2,2.0
35580427,44413,1,0,inf
35580427,72111,6,8,0.75
35580427,72112,6,0,inf
35580427,81293,1,0,inf
35580427,532112,1,0,inf
35580427,721211,1,1,1.0
35530342,6111,2,0,inf
35530342,8131,3,0,inf
35530342,71391,1,0,inf
35530343,71391,1,0,inf
35530344,8131,1,2,0.5
35530345,6111,1,0,inf
35530346,6111,1,0,inf
35530252,447,1,0,inf
35530252,6111,1,0,inf
35530253,6111,1,0,inf
35530254,4481,4,3,1.3333333333333333
35530254,4482,1,0,inf
35530254,5221,1,0,inf
35530254,5613,1,0,inf
35530254,6111,3,2,1.5
35530254,44314,2,0,inf
35530254,44511,2,1,2.0
35530254,44512,1,0,inf
35530254,44711,1,0,inf
35530254,45114,1,0,inf
35530254,45392,2,0,inf
35530254,51213,1,2,0.5
35530254,51912,1,0,inf
35530254,71212,1,0,inf
35530254,72111,1,1,1.0
35530254,72112,1,0,inf
35530254,81293,23,0,inf
35530254,452110,2,0,inf
35530254,722511,1,1,1.0
35530254,722512,9,4,2.25
35530254,812114,2,0,inf
35530254,812115,1,1,1.0
35530256,6111,1,0,inf
35530256,81293,1,0,inf
35530257,6111,1,0,inf
35530257,81293,1,0,inf
35540087,8131,1,0,inf
35540088,8131,1,0,inf
35540089,6111,1,0,inf
35540089,8131,1,0,inf
35540090,2211,1,0,inf
35540090,6111,1,0,inf
35540090,8131,1,0,inf
35540091,447,2,0,inf
35540091,44511,1,1,1.0
35540091,72111,1,0,inf
35540091,72112,1,0,inf
35540091,81293,2,0,inf
35540091,722512,1,1,1.0
35530263,6111,1,0,inf
35530263,8131,1,0,inf
35530263,721211,1,0,inf
35530264,447,1,0,inf
35530264,6111,1,0,inf
35530375,6111,1,0,inf
35530375,51213,1,0,inf
35530376,6111,3,0,inf
35530377,447,1,0,inf
35530377,4411,2,2,1.0
35530377,6111,1,0,inf
35530377,44511,1,0,inf
35530377,532112,2,0,inf
35530377,722511,2,2,1.0
35530378,4453,1,0,inf
35530378,4481,1,3,0.3333333333333333
35530378,44511,1,0,inf
35530378,51912,2,0,inf
35530378,72111,1,1,1.0
35530378,72112,1,0,inf
35530378,722512,2,6,0.3333333333333333
35540131,447,1,0,inf
35540131,4453,1,0,inf
35540131,22132,1,0,inf
35540131,44512,1,0,inf
35540131,44711,1,0,inf
35540131,71212,1,0,inf
35540131,72111,1,0,inf
35540131,72112,1,0,inf
35540131,721211,1,0,inf
35540131,722511,1,1,1.0
35540131,722512,1,1,1.0
35540142,447,1,1,1.0
35540142,2211,1,0,inf
35540142,6111,2,0,inf
35540142,8131,1,1,1.0
35540142,721211,1,0,inf
35540143,111,1,0,inf
35540143,112,1,0,inf
35540143,447,2,0,inf
35540143,2211,1,0,inf
35540143,44512,1,0,inf
35540143,44711,1,0,inf
35540143,71393,1,0,inf
35540143,72111,1,0,inf
35540143,72112,1,0,inf
35540143,81293,2,0,inf
35540143,721198,3,0,inf
35540143,721211,4,0,inf
35540143,722511,1,1,1.0
35540092,2211,1,0,inf
35540092,6111,2,0,inf
35540092,8131,4,0,inf
35540092,71212,1,0,inf
35540092,81293,3,0,inf
35540092,721211,2,0,inf
35540093,6111,1,0,inf
35540093,6112,1,0,inf
35540093,81293,2,0,inf
35540094,6111,1,0,inf
35540095,447,1,0,inf
35540095,2211,1,0,inf
35540095,721198,1,0,inf
35540095,721211,1,0,inf
35540098,447,1,0,inf
35540098,6111,1,0,inf
35540098,8131,3,0,inf
35540098,44512,1,0,inf
35540098,44711,1,0,inf
35540098,81293,1,0,inf
35540098,721211,2,0,inf
35540099,447,1,1,1.0
35540099,6111,1,0,inf
35540099,8131,2,5,0.4
35540099,44511,1,1,1.0
35540099,72111,1,1,1.0
35540099,72112,1,0,inf
35540099,722511,1,3,0.3333333333333333
35570375,447,2,0,inf
35570375,8131,2,0,inf
35570375,45322,1,0,inf
35570375,71391,1,0,inf
35570375,81293,1,0,inf
35570375,721211,2,0,inf
35570379,2211,1,0,inf
35570379,4453,1,0,inf
35570379,6111,1,0,inf
35570379,8131,1,0,inf
35570379,44512,2,0,inf
35570379,44711,2,0,inf
35570379,72111,2,0,inf
35570379,72112,2,0,inf
35570379,721198,1,0,inf
35570379,721211,3,0,inf
35570381,447,2,0,inf
35570381,2211,3,0,inf
35570381,6111,1,0,inf
35570381,8131,2,0,inf
35570381,72111,1,0,inf
35570381,72112,1,0,inf
35570381,81293,1,0,inf
35570381,452110,1,0,inf
35570381,721198,1,0,inf
